RTA ID,RTA Name,Country,Entry Date,Exit Date,Country_ISO3
36,Economic Community of West African States (ECOWAS),Senegal,1995-08-23,,SEN
36,Economic Community of West African States (ECOWAS),Sierra Leone,1995-08-23,,SLE
36,Economic Community of West African States (ECOWAS),Togo,1995-08-23,,TGO
36,Economic Community of West African States (ECOWAS),Burkina Faso,1995-08-23,,BFA
90,Kyrgyz Republic - Armenia,Armenia,1995-10-27,,ARM
90,Kyrgyz Republic - Armenia,Kyrgyz Republic,1995-10-27,,KGZ
577,Ukraine -Turkmenistan,Turkmenistan,1995-11-04,,TKM
577,Ukraine -Turkmenistan,Ukraine,1995-11-04,,UKR
100,Kyrgyz Republic - Kazakhstan,Kazakhstan,1995-11-11,,KAZ
100,Kyrgyz Republic - Kazakhstan,Kyrgyz Republic,1995-11-11,,KGZ
124,South Asian Preferential Trade Arrangement (SAPTA),Bangladesh,1995-12-07,,BGD
124,South Asian Preferential Trade Arrangement (SAPTA),Bhutan,1995-12-07,,BTN
124,South Asian Preferential Trade Arrangement (SAPTA),Sri Lanka,1995-12-07,,LKA
124,South Asian Preferential Trade Arrangement (SAPTA),India,1995-12-07,,IND
124,South Asian Preferential Trade Arrangement (SAPTA),Maldives,1995-12-07,,MDV
124,South Asian Preferential Trade Arrangement (SAPTA),Nepal,1995-12-07,,NPL
124,South Asian Preferential Trade Arrangement (SAPTA),Pakistan,1995-12-07,,PAK
49,"Armenia - Moldova, Republic of",Armenia,1995-12-21,,ARM
49,"Armenia - Moldova, Republic of","Moldova, Republic of",1995-12-21,,MDA
578,Ukraine - Uzbekistan,Ukraine,1996-01-01,,UKR
578,Ukraine - Uzbekistan,Uzbekistan,1996-01-01,,UZB
118,EU - Türkiye,United Kingdom,1996-01-01,2020-12-31,GBR
118,EU - Türkiye,Austria,1996-01-01,,AUT
118,EU - Türkiye,Belgium,1996-01-01,,BEL
118,EU - Türkiye,Denmark,1996-01-01,,DNK
118,EU - Türkiye,Finland,1996-01-01,,FIN
118,EU - Türkiye,France,1996-01-01,,FRA
118,EU - Türkiye,Germany,1996-01-01,,DEU
118,EU - Türkiye,Greece,1996-01-01,,GRC
118,EU - Türkiye,Ireland,1996-01-01,,IRL
118,EU - Türkiye,Italy,1996-01-01,,ITA
118,EU - Türkiye,Luxembourg,1996-01-01,,LUX
118,EU - Türkiye,Netherlands,1996-01-01,,NLD
118,EU - Türkiye,Portugal,1996-01-01,,PRT
118,EU - Türkiye,Spain,1996-01-01,,ESP
118,EU - Türkiye,Sweden,1996-01-01,,SWE
118,EU - Türkiye,Türkiye,1996-01-01,,TUR
218,Central European Free Trade Agreement (CEFTA) - Accession of Slovenia,Czech Republic,1993-03-01,2004-05-01,CZE
218,Central European Free Trade Agreement (CEFTA) - Accession of Slovenia,Hungary,1993-03-01,2004-05-01,HUN
218,Central European Free Trade Agreement (CEFTA) - Accession of Slovenia,Poland,1993-03-01,2004-05-01,POL
218,Central European Free Trade Agreement (CEFTA) - Accession of Slovenia,Slovak Republic,1993-03-01,2004-05-01,SVK
218,Central European Free Trade Agreement (CEFTA) - Accession of Slovenia,Slovenia,1996-01-01,,SVN
209,Bulgaria - Slovak Republic Free Trade Agreement,Bulgaria,1996-03-11,,BGR
209,Bulgaria - Slovak Republic Free Trade Agreement,Slovak Republic,1996-03-11,,SVK
304,Estonia - Ukraine,Estonia,1996-03-14,,EST
304,Estonia - Ukraine,Ukraine,1996-03-14,,UKR
288,EFTA - Estonia Free Trade Agreement,Estonia,1996-06-01,,EST
288,EFTA - Estonia Free Trade Agreement,Iceland,1996-06-01,,ISL
288,EFTA - Estonia Free Trade Agreement,Liechtenstein,1996-06-01,,LIE
290,EFTA - Latvia ,Iceland,1996-06-01,,ISL
290,EFTA - Latvia ,Latvia,1996-06-01,,LVA
290,EFTA - Latvia ,Liechtenstein,1996-06-01,,LIE
290,EFTA - Latvia ,Norway,1996-06-01,,NOR
290,EFTA - Latvia ,Switzerland,1996-06-01,,CHE
87,Georgia - Ukraine ,Georgia,1996-06-04,,GEO
87,Georgia - Ukraine ,Ukraine,1996-06-04,,UKR
223,Czech Republic - Bulgaria Free Trade Agreement,Bulgaria,1996-06-07,,BGR
223,Czech Republic - Bulgaria Free Trade Agreement,Czech Republic,1996-06-07,,CZE
47,Armenia - Turkmenistan,Armenia,1996-07-07,,ARM
47,Armenia - Turkmenistan,Turkmenistan,1996-07-07,,TKM
83,Georgia - Azerbaijan ,Azerbaijan,1996-07-10,,AZE
83,Georgia - Azerbaijan ,Georgia,1996-07-10,,GEO
291,EFTA - Lithuania ,Iceland,1996-08-01,,ISL
291,EFTA - Lithuania ,Liechtenstein,1996-08-01,,LIE
291,EFTA - Lithuania ,Lithuania,1996-08-01,,LTU
291,EFTA - Lithuania ,Norway,1996-08-01,,NOR
291,EFTA - Lithuania ,Switzerland,1996-08-01,,CHE
358,Slovenia - Latvia ,Latvia,1996-08-01,,LVA
358,Slovenia - Latvia ,Slovenia,1996-08-01,,SVN
356,Slovenia - North Macedonia,Slovenia,1996-09-01,,SVN
356,Slovenia - North Macedonia,North Macedonia,1996-09-01,,MKD
570,Ukraine - Azerbaijan,Azerbaijan,1996-09-02,,AZE
570,Ukraine - Azerbaijan,Ukraine,1996-09-02,,UKR
102,"Kyrgyz Republic - Moldova, Republic of",Kyrgyz Republic,1996-11-21,,KGZ
102,"Kyrgyz Republic - Moldova, Republic of","Moldova, Republic of",1996-11-21,,MDA
51,Armenia - Ukraine,Armenia,1996-12-18,,ARM
51,Armenia - Ukraine,Ukraine,1996-12-18,,UKR
210,Bulgaria - Slovenia ,Bulgaria,1997-01-01,,BGR
210,Bulgaria - Slovenia ,Slovenia,1997-01-01,,SVN
113,Canada - Israel,Canada,1997-01-01,,CAN
113,Canada - Israel,Israel,1997-01-01,,ISR
347,Slovak Republic - Israel ,Israel,1997-01-01,,ISR
347,Slovak Republic - Israel ,Slovak Republic,1997-01-01,,SVK
274,EC - Slovenia Interim Agreement,Belgium,1997-01-01,,BEL
274,EC - Slovenia Interim Agreement,Denmark,1997-01-01,,DNK
274,EC - Slovenia Interim Agreement,France,1997-01-01,,FRA
274,EC - Slovenia Interim Agreement,Germany,1997-01-01,,DEU
274,EC - Slovenia Interim Agreement,Greece,1997-01-01,,GRC
274,EC - Slovenia Interim Agreement,Ireland,1997-01-01,,IRL
274,EC - Slovenia Interim Agreement,Italy,1997-01-01,,ITA
274,EC - Slovenia Interim Agreement,Luxembourg,1997-01-01,,LUX
274,EC - Slovenia Interim Agreement,Netherlands,1997-01-01,,NLD
274,EC - Slovenia Interim Agreement,Portugal,1997-01-01,,PRT
274,EC - Slovenia Interim Agreement,Slovenia,1997-01-01,,SVN
274,EC - Slovenia Interim Agreement,Spain,1997-01-01,,ESP
274,EC - Slovenia Interim Agreement,United Kingdom,1997-01-01,,GBR
355,Slovenia - Estonia ,Estonia,1997-01-01,,EST
355,Slovenia - Estonia ,Slovenia,1997-01-01,,SVN
112,EU - Faeroe Islands,United Kingdom,1997-01-01,2020-12-31,GBR
112,EU - Faeroe Islands,Austria,1997-01-01,,AUT
112,EU - Faeroe Islands,Belgium,1997-01-01,,BEL
112,EU - Faeroe Islands,Denmark,1997-01-01,,DNK
112,EU - Faeroe Islands,Faeroe Islands,1997-01-01,,FRO
112,EU - Faeroe Islands,Finland,1997-01-01,,FIN
112,EU - Faeroe Islands,France,1997-01-01,,FRA
112,EU - Faeroe Islands,Germany,1997-01-01,,DEU
112,EU - Faeroe Islands,Greece,1997-01-01,,GRC
112,EU - Faeroe Islands,Ireland,1997-01-01,,IRL
112,EU - Faeroe Islands,Italy,1997-01-01,,ITA
112,EU - Faeroe Islands,Luxembourg,1997-01-01,,LUX
112,EU - Faeroe Islands,Netherlands,1997-01-01,,NLD
112,EU - Faeroe Islands,Portugal,1997-01-01,,PRT
112,EU - Faeroe Islands,Spain,1997-01-01,,ESP
112,EU - Faeroe Islands,Sweden,1997-01-01,,SWE
359,Slovenia - Lithuania ,Lithuania,1997-03-01,,LTU
359,Slovenia - Lithuania ,Slovenia,1997-03-01,,SVN
108,Türkiye - Israel,Israel,1997-05-01,,ISR
108,Türkiye - Israel,Türkiye,1997-05-01,,TUR
348,Slovak Republic - Latvia ,Latvia,1997-07-01,,LVA
348,Slovak Republic - Latvia ,Slovak Republic,1997-07-01,,SVK
227,Czech Republic - Lithuania ,Czech Republic,1997-07-01,,CZE
227,Czech Republic - Lithuania ,Lithuania,1997-07-01,,LTU
111,EU - Palestine,United Kingdom,1997-07-01,2020-12-31,GBR
111,EU - Palestine,Austria,1997-07-01,,AUT
111,EU - Palestine,Belgium,1997-07-01,,BEL
111,EU - Palestine,Denmark,1997-07-01,,DNK
111,EU - Palestine,Finland,1997-07-01,,FIN
111,EU - Palestine,France,1997-07-01,,FRA
111,EU - Palestine,Palestine,1997-07-01,,PSE
111,EU - Palestine,Germany,1997-07-01,,DEU
111,EU - Palestine,Greece,1997-07-01,,GRC
111,EU - Palestine,Ireland,1997-07-01,,IRL
111,EU - Palestine,Italy,1997-07-01,,ITA
111,EU - Palestine,Luxembourg,1997-07-01,,LUX
111,EU - Palestine,Netherlands,1997-07-01,,NLD
111,EU - Palestine,Portugal,1997-07-01,,PRT
111,EU - Palestine,Spain,1997-07-01,,ESP
111,EU - Palestine,Sweden,1997-07-01,,SWE
217,Central European Free Trade Agreement (CEFTA) - Accession of Romania,Czech Republic,1993-03-01,2007-01-01,CZE
217,Central European Free Trade Agreement (CEFTA) - Accession of Romania,Hungary,1993-03-01,2007-01-01,HUN
217,Central European Free Trade Agreement (CEFTA) - Accession of Romania,Poland,1993-03-01,2007-01-01,POL
217,Central European Free Trade Agreement (CEFTA) - Accession of Romania,Slovak Republic,1993-03-01,2007-01-01,SVK
217,Central European Free Trade Agreement (CEFTA) - Accession of Romania,Slovenia,1993-03-01,2007-01-01,SVN
217,Central European Free Trade Agreement (CEFTA) - Accession of Romania,Romania,1997-07-01,,ROU
110,Canada - Chile,Canada,1997-07-05,,CAN
110,Canada - Chile,Chile,1997-07-05,,CHL
226,Czech Republic - Latvia ,Czech Republic,1997-09-01,,CZE
226,Czech Republic - Latvia ,Latvia,1997-09-01,,LVA
106,Eurasian Economic Community (EAEC),Belarus,1997-10-08,,BLR
106,Eurasian Economic Community (EAEC),Kazakhstan,1997-10-08,,KAZ
106,Eurasian Economic Community (EAEC),Kyrgyz Republic,1997-10-08,,KGZ
106,Eurasian Economic Community (EAEC),Russian Federation,1997-10-08,,RUS
106,Eurasian Economic Community (EAEC),Tajikistan,1997-10-08,,TJK
221,Croatia - North Macedonia,Croatia,1997-10-30,,HRV
221,Croatia - North Macedonia,North Macedonia,1997-10-30,,MKD
349,Slovak Republic - Lithuania ,Lithuania,1997-11-14,,LTU
349,Slovak Republic - Lithuania ,Slovak Republic,1997-11-14,,SVK
225,Czech Republic - Israel ,Czech Republic,1997-12-01,,CZE
225,Czech Republic - Israel ,Israel,1997-12-01,,ISR
857,Russian Federation - Belarus - Kazakhstan,Belarus,1997-12-03,,BLR
857,Russian Federation - Belarus - Kazakhstan,Kazakhstan,1997-12-03,,KAZ
857,Russian Federation - Belarus - Kazakhstan,Russian Federation,1997-12-03,,RUS
339,Poland - Lithuania ,Lithuania,1997-12-30,,LTU
339,Poland - Lithuania ,Poland,1997-12-30,,POL
354,Slovenia - Croatia ,Croatia,1998-01-01,,HRV
354,Slovenia - Croatia ,Slovenia,1998-01-01,,SVN
16,Pan-Arab Free Trade Area (PAFTA),"Bahrain, Kingdom of",1998-01-01,,BHR
16,Pan-Arab Free Trade Area (PAFTA),Iraq,1998-01-01,,IRQ
16,Pan-Arab Free Trade Area (PAFTA),Jordan,1998-01-01,,JOR
16,Pan-Arab Free Trade Area (PAFTA),"Kuwait, the State of",1998-01-01,,KWT
16,Pan-Arab Free Trade Area (PAFTA),Lebanese Republic,1998-01-01,,LBN
16,Pan-Arab Free Trade Area (PAFTA),Libya,1998-01-01,,LBY
16,Pan-Arab Free Trade Area (PAFTA),Morocco,1998-01-01,,MAR
16,Pan-Arab Free Trade Area (PAFTA),Oman,1998-01-01,,OMN
16,Pan-Arab Free Trade Area (PAFTA),Qatar,1998-01-01,,QAT
16,Pan-Arab Free Trade Area (PAFTA),"Saudi Arabia, Kingdom of",1998-01-01,,SAU
16,Pan-Arab Free Trade Area (PAFTA),Sudan,1998-01-01,,SDN
16,Pan-Arab Free Trade Area (PAFTA),Syrian Arab Republic,1998-01-01,,SYR
16,Pan-Arab Free Trade Area (PAFTA),United Arab Emirates,1998-01-01,,ARE
16,Pan-Arab Free Trade Area (PAFTA),Tunisia,1998-01-01,,TUN
16,Pan-Arab Free Trade Area (PAFTA),Egypt,1998-01-01,,EGY
16,Pan-Arab Free Trade Area (PAFTA),Yemen,1998-01-01,,YEM
104,Kyrgyz Republic - Ukraine,Kyrgyz Republic,1998-01-19,,KGZ
104,Kyrgyz Republic - Ukraine,Ukraine,1998-01-19,,UKR
318,Hungary - Israel ,Hungary,1998-02-01,,HUN
318,Hungary - Israel ,Israel,1998-02-01,,ISR
345,Romania - Türkiye,Romania,1998-02-01,,ROU
345,Romania - Türkiye,Türkiye,1998-02-01,,TUR
224,Czech Republic - Estonia,Czech Republic,1998-02-12,,CZE
224,Czech Republic - Estonia,Estonia,1998-02-12,,EST
107,EU - Tunisia,United Kingdom,1998-03-01,2020-12-31,GBR
107,EU - Tunisia,Austria,1998-03-01,,AUT
107,EU - Tunisia,Belgium,1998-03-01,,BEL
107,EU - Tunisia,Denmark,1998-03-01,,DNK
107,EU - Tunisia,Finland,1998-03-01,,FIN
107,EU - Tunisia,France,1998-03-01,,FRA
107,EU - Tunisia,Germany,1998-03-01,,DEU
107,EU - Tunisia,Greece,1998-03-01,,GRC
107,EU - Tunisia,Ireland,1998-03-01,,IRL
107,EU - Tunisia,Italy,1998-03-01,,ITA
107,EU - Tunisia,Luxembourg,1998-03-01,,LUX
107,EU - Tunisia,Netherlands,1998-03-01,,NLD
107,EU - Tunisia,Portugal,1998-03-01,,PRT
107,EU - Tunisia,Spain,1998-03-01,,ESP
107,EU - Tunisia,Sweden,1998-03-01,,SWE
107,EU - Tunisia,Tunisia,1998-03-01,,TUN
363,Türkiye - Lithuania,Lithuania,1998-03-01,,LTU
363,Türkiye - Lithuania,Türkiye,1998-03-01,,TUR
337,Poland - Israel,Israel,1998-03-01,,ISR
337,Poland - Israel,Poland,1998-03-01,,POL
346,Slovak Republic - Estonia,Estonia,1998-03-13,,EST
346,Slovak Republic - Estonia,Slovak Republic,1998-03-13,,SVK
105,Kyrgyz Republic - Uzbekistan,Kyrgyz Republic,1998-03-20,,KGZ
105,Kyrgyz Republic - Uzbekistan,Uzbekistan,1998-03-20,,UZB
322,Hungary - Türkiye,Hungary,1998-04-01,,HUN
322,Hungary - Türkiye,Türkiye,1998-04-01,,TUR
336,Poland - Faeroe Islands,Faeroe Islands,1998-06-01,,FRO
336,Poland - Faeroe Islands,Poland,1998-06-01,,POL
361,Türkiye - Estonia,Estonia,1998-07-01,,EST
361,Türkiye - Estonia,Türkiye,1998-07-01,,TUR
32,Mexico - Nicaragua,Mexico,1998-07-01,,MEX
32,Mexico - Nicaragua,Nicaragua,1998-07-01,,NIC
352,Slovak Republic - Türkiye,Slovak Republic,1998-08-01,,SVK
352,Slovak Republic - Türkiye,Türkiye,1998-08-01,,TUR
357,Slovenia - Israel,Israel,1998-09-01,,ISR
357,Slovenia - Israel,Slovenia,1998-09-01,,SVN
231,Czech Republic - Türkiye,Czech Republic,1998-09-01,,CZE
231,Czech Republic - Türkiye,Türkiye,1998-09-01,,TUR
572,Ukraine - Kazakhstan,Kazakhstan,1998-10-19,,KAZ
572,Ukraine - Kazakhstan,Ukraine,1998-10-19,,UKR
82,Georgia - Armenia ,Armenia,1998-11-11,,ARM
82,Georgia - Armenia ,Georgia,1998-11-11,,GEO
299,Estonia - Faeroe Islands,Estonia,1998-12-01,,EST
299,Estonia - Faeroe Islands,Faeroe Islands,1998-12-01,,FRO
216,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,Bulgaria,1999-01-01,,BGR
216,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,Czech Republic,1999-01-01,,CZE
216,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,Hungary,1999-01-01,,HUN
216,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,Poland,1999-01-01,,POL
216,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,Romania,1999-01-01,,ROU
216,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,Slovak Republic,1999-01-01,,SVK
216,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,Slovenia,1999-01-01,,SVN
211,Bulgaria - Türkiye,Bulgaria,1999-01-01,,BGR
211,Bulgaria - Türkiye,Türkiye,1999-01-01,,TUR
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Burundi,1999-02-17,,BDI
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Comoros,1999-02-17,,COM
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Democratic Republic of the Congo,1999-02-17,,COD
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Ethiopia,1999-02-17,,ETH
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Eritrea,1999-02-17,,ERI
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Djibouti,1999-02-17,,DJI
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Kenya,1999-02-17,,KEN
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Libya,1999-02-17,,LBY
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Madagascar,1999-02-17,,MDG
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Malawi,1999-02-17,,MWI
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Mauritius,1999-02-17,,MUS
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Rwanda,1999-02-17,,RWA
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Seychelles,1999-02-17,,SYC
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Zimbabwe,1999-02-17,,ZWE
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Sudan,1999-02-17,,SDN
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Eswatini,1999-02-17,,SWZ
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Uganda,1999-02-17,,UGA
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Egypt,1999-02-17,,EGY
